date,entry_date,exit_date,ticker,signal,signal_quality,confidence,expected_return,position_pct,regime_mult,regime_state,vix_at_trade,entry_price,exit_price,holding_days,net_pnl,sector
2023-09-15,2023-09-18,2023-09-25,MSFT,LONG,MEDIUM,60.95,0.61,6.0,0.4,bear,13.8,322.2392,310.9072,5,-151.48,XLK
2023-09-18,2023-09-19,2023-09-26,MSFT,LONG,MEDIUM,60.26,0.58,6.0,0.4,bear,14.0,320.637,305.62,5,-201.45,XLK
2023-09-19,2023-09-20,2023-09-27,MSFT,LONG,MEDIUM,62.45,0.47,6.0,0.4,bear,14.1,323.9203,306.2565,5,-234.55,XLK
2023-09-20,2023-09-21,2023-09-28,MSFT,LONG,MEDIUM,62.45,0.54,6.0,0.4,bear,15.1,313.8442,307.0887,5,-91.91,XLK
2023-09-22,2023-09-25,2023-10-02,MSFT,LONG,MEDIUM,62.23,0.68,6.0,0.4,bear,17.2,311.2194,315.0782,5,52.49,XLK
2023-09-25,2023-09-26,2023-10-03,MSFT,LONG,MEDIUM,61.37,0.7,6.0,0.4,bear,16.9,309.7842,306.8439,5,-40.43,XLK
2023-10-16,2023-10-17,2023-10-24,MSFT,LONG,MEDIUM,60.21,0.58,15.0,1.0,neutral,17.2,323.999,323.6259,5,-12.51,XLK
2023-10-17,2023-10-18,2023-10-25,MSFT,LONG,MEDIUM,60.21,0.56,15.0,1.0,neutral,17.9,326.8497,333.5541,5,216.94,XLK
2023-10-25,2023-10-26,2023-11-02,MSFT,LONG,MEDIUM,61.44,0.3,6.0,0.4,bear,20.2,334.7632,341.0443,5,79.53,XLK
2023-10-26,2023-10-27,2023-11-03,MSFT,LONG,MEDIUM,62.0,0.56,6.0,0.4,bear,20.7,324.8247,345.4307,5,268.57,XLK
2023-10-27,2023-10-30,2023-11-06,MSFT,LONG,MEDIUM,62.0,0.43,6.0,0.4,bear,21.3,327.7542,349.0828,5,275.53,XLK
2023-10-31,2023-11-01,2023-11-08,MSFT,LONG,MEDIUM,60.58,0.49,6.0,0.4,bear,18.1,334.026,355.6135,5,274.65,XLK
2023-11-06,2023-11-07,2023-11-14,MSFT,LONG,MEDIUM,61.14,0.43,15.0,1.0,neutral,14.9,353.3032,362.5358,5,280.29,XLK
2023-12-04,2023-12-05,2023-12-12,MSFT,LONG,MEDIUM,61.74,0.5,15.0,1.0,bull,13.1,360.9648,367.304,5,189.21,XLK
2023-12-13,2023-12-14,2023-12-21,MSFT,LONG,MEDIUM,60.1,0.32,15.0,1.0,bull,12.2,367.7221,366.4798,5,-36.84,XLK
2023-12-14,2023-12-15,2023-12-22,MSFT,LONG,MEDIUM,60.1,0.45,15.0,1.0,bull,12.5,361.3589,367.5002,5,182.97,XLK
2023-12-15,2023-12-18,2023-12-26,MSFT,LONG,MEDIUM,61.52,0.44,15.0,1.0,bull,12.3,363.92,367.5786,5,108.47,XLK
2023-12-18,2023-12-19,2023-12-27,MSFT,LONG,MEDIUM,61.03,0.33,15.0,1.0,bull,12.6,365.9293,366.9998,5,31.43,XLK
2023-12-20,2023-12-21,2023-12-29,MSFT,LONG,MEDIUM,63.42,0.33,15.0,1.0,bull,13.7,366.9833,368.9326,5,57.14,XLK
2023-12-21,2023-12-22,2024-01-02,MSFT,LONG,MEDIUM,63.42,0.49,15.0,1.0,bull,13.6,368.0866,363.8603,5,-125.0,XLK
2024-01-03,2024-01-04,2024-01-11,MSFT,LONG,MEDIUM,60.43,0.31,15.0,1.0,bull,14.0,365.1216,377.3603,5,363.45,XLK
2024-01-04,2024-01-05,2024-01-12,MSFT,LONG,MEDIUM,61.69,0.61,15.0,1.0,neutral,14.1,363.4471,381.1277,5,526.87,XLK
2024-01-05,2024-01-08,2024-01-16,MSFT,LONG,MEDIUM,60.53,0.62,15.0,1.0,neutral,13.4,363.7721,382.8936,5,568.83,XLK
2024-01-08,2024-01-09,2024-01-17,MSFT,LONG,MEDIUM,61.68,0.68,15.0,1.0,bull,13.1,366.4416,382.1088,5,466.09,XLK
2024-01-09,2024-01-10,2024-01-18,MSFT,LONG,MEDIUM,61.68,0.42,15.0,1.0,bull,12.8,370.7364,386.4255,5,462.52,XLK
2024-01-10,2024-01-11,2024-01-19,MSFT,LONG,MEDIUM,62.52,0.44,15.0,1.0,bull,12.7,380.2222,391.1349,5,317.81,XLK
2024-01-11,2024-01-12,2024-01-22,MSFT,LONG,MEDIUM,60.24,0.39,15.0,1.0,bull,12.4,379.7199,389.0157,5,271.72,XLK
2024-01-12,2024-01-16,2024-01-23,MSFT,LONG,MEDIUM,61.02,0.38,15.0,1.0,bull,12.7,387.7675,391.3605,5,103.5,XLK
2024-01-16,2024-01-17,2024-01-24,MSFT,LONG,MEDIUM,61.42,0.55,15.0,1.0,bull,13.8,382.1726,394.9513,5,374.85,XLK
2024-01-17,2024-01-18,2024-01-25,MSFT,LONG,MEDIUM,60.16,0.48,15.0,1.0,neutral,14.8,385.8565,397.2177,5,329.53,XLK
2024-01-18,2024-01-19,2024-01-26,MSFT,LONG,MEDIUM,60.16,0.43,15.0,1.0,bull,14.1,389.8361,396.2954,5,186.92,XLK
2024-01-19,2024-01-22,2024-01-29,MSFT,LONG,MEDIUM,60.16,0.45,15.0,1.0,bull,13.3,394.0323,401.976,5,229.68,XLK
2024-01-22,2024-01-23,2024-01-30,MSFT,LONG,MEDIUM,60.16,0.55,15.0,1.0,bull,13.2,389.8262,400.8673,5,320.87,XLK
2024-01-23,2024-01-24,2024-01-31,MSFT,LONG,MEDIUM,60.16,0.35,15.0,1.0,bull,12.6,395.5296,390.0655,5,-157.74,XLK
2024-01-24,2024-01-25,2024-02-01,MSFT,LONG,MEDIUM,60.16,0.43,15.0,1.0,bull,13.1,398.268,396.1482,5,-61.35,XLK
2024-03-11,2024-03-12,2024-03-19,MSFT,LONG,MEDIUM,61.55,0.62,15.0,1.0,bull,15.2,402.2611,414.2096,5,341.23,XLK
2024-03-13,2024-03-14,2024-03-21,MSFT,LONG,MEDIUM,60.43,0.37,15.0,1.0,bull,13.8,414.7152,422.0336,5,203.11,XLK
2024-03-15,2024-03-18,2024-03-25,MSFT,LONG,MEDIUM,60.58,0.43,15.0,1.0,bull,14.4,408.8039,415.6348,5,192.08,XLK
2024-03-18,2024-03-19,2024-03-26,MSFT,LONG,MEDIUM,60.58,0.25,15.0,1.0,bull,14.3,412.3368,414.4454,5,58.68,XLK
2024-03-26,2024-03-27,2024-04-04,MSFT,LONG,MEDIUM,62.33,0.23,15.0,1.0,bull,13.2,418.8599,410.74,5,-225.48,XLK
2024-03-27,2024-03-28,2024-04-05,MSFT,LONG,MEDIUM,62.33,0.33,15.0,1.0,bull,12.8,415.4257,418.2494,5,78.57,XLK
2024-04-17,2024-04-18,2024-04-25,MSFT,LONG,MEDIUM,61.7,0.54,15.0,1.0,neutral,18.2,405.2314,392.2218,5,-372.52,XLK
2024-04-25,2024-04-26,2024-05-03,MSFT,LONG,MEDIUM,60.54,0.72,15.0,1.0,neutral,15.4,406.7512,399.7116,5,-199.98,XLK
2024-05-07,2024-05-08,2024-05-15,MSFT,LONG,MEDIUM,60.11,0.39,15.0,1.0,neutral,13.2,402.8038,416.6011,5,393.92,XLK
2024-05-09,2024-05-10,2024-05-17,MSFT,LONG,MEDIUM,62.39,0.57,15.0,1.0,neutral,12.7,407.5111,413.7751,5,176.84,XLK
2024-05-13,2024-05-14,2024-05-21,MSFT,LONG,MEDIUM,60.16,0.55,15.0,1.0,neutral,13.6,406.6032,422.4699,5,449.59,XLK
2024-05-16,2024-05-17,2024-05-24,MSFT,LONG,MEDIUM,60.16,0.46,15.0,1.0,neutral,12.4,417.737,423.5727,5,162.31,XLK
2024-05-22,2024-05-23,2024-05-31,MSFT,LONG,MEDIUM,60.2,0.49,15.0,1.0,bull,12.3,428.0485,408.7729,5,-526.74,XLK
2024-05-30,2024-05-31,2024-06-07,MSFT,LONG,MEDIUM,60.43,0.57,15.0,1.0,neutral,14.5,412.0129,417.3593,5,150.36,XLK
2024-06-12,2024-06-13,2024-06-21,MSFT,LONG,MEDIUM,61.7,0.45,15.0,1.0,bull,12.0,435.8389,442.8923,5,187.94,XLK
2024-06-13,2024-06-14,2024-06-24,MSFT,LONG,MEDIUM,61.4,0.3,15.0,1.0,bull,11.9,433.2981,440.8146,5,201.46,XLK
2024-06-14,2024-06-17,2024-06-25,MSFT,LONG,MEDIUM,61.4,0.37,15.0,1.0,bull,12.7,437.5591,444.0443,5,172.35,XLK
2024-06-18,2024-06-20,2024-06-27,MSFT,LONG,MEDIUM,60.13,0.22,15.0,1.0,bull,12.3,441.2269,445.9153,5,123.92,XLK
2024-06-20,2024-06-21,2024-06-28,MSFT,LONG,MEDIUM,60.16,0.37,15.0,1.0,bull,13.3,442.2947,440.1057,5,-58.04,XLK
2024-07-12,2024-07-15,2024-07-22,MSFT,LONG,MEDIUM,60.69,0.5,15.0,1.0,bull,12.5,448.1474,436.157,5,-313.94,XLK
2024-08-21,2024-08-22,2024-08-29,MSFT,LONG,MEDIUM,60.2,0.39,15.0,1.0,neutral,16.3,420.2925,407.5268,5,-354.94,XLK
2024-09-03,2024-09-04,2024-09-11,MSFT,LONG,MEDIUM,61.26,0.43,15.0,1.0,bull,20.7,402.0193,417.3126,5,441.88,XLK
2024-09-04,2024-09-05,2024-09-12,MSFT,LONG,MEDIUM,62.45,0.49,15.0,1.0,bull,21.3,403.7129,421.219,5,504.14,XLK
2024-09-05,2024-09-06,2024-09-13,MSFT,LONG,MEDIUM,62.45,0.43,15.0,1.0,neutral,19.9,405.1391,424.7603,5,562.98,XLK
2024-09-06,2024-09-09,2024-09-16,MSFT,LONG,MEDIUM,62.62,0.56,15.0,1.0,neutral,22.4,403.3366,425.5002,5,633.75,XLK
2024-09-09,2024-09-10,2024-09-17,MSFT,LONG,MEDIUM,60.21,0.67,15.0,1.0,neutral,19.5,404.2875,429.2586,5,714.96,XLK
2024-09-12,2024-09-13,2024-09-20,MSFT,LONG,MEDIUM,60.32,0.4,15.0,1.0,bull,17.1,421.7484,429.377,5,216.68,XLK
2024-09-30,2024-10-01,2024-10-08,MSFT,LONG,MEDIUM,61.77,0.17,15.0,1.0,bull,16.7,424.3434,409.0953,5,-434.53,XLK
2024-10-01,2024-10-02,2024-10-09,MSFT,LONG,MEDIUM,60.59,0.23,15.0,1.0,bull,19.3,418.5295,411.8081,5,-193.78,XLK
2024-10-02,2024-10-03,2024-10-10,MSFT,LONG,MEDIUM,60.59,0.14,15.0,1.0,bull,18.9,413.627,410.21,5,-99.47,XLK
2024-10-11,2024-10-14,2024-10-21,MSFT,LONG,MEDIUM,60.43,0.5,15.0,1.0,bull,20.5,413.7657,413.1102,5,-19.26,XLK
2024-10-17,2024-10-18,2024-10-25,MSFT,LONG,MEDIUM,60.21,0.5,15.0,1.0,bull,19.1,413.1417,422.3534,5,266.54,XLK
2024-10-21,2024-10-22,2024-10-29,MSFT,LONG,MEDIUM,60.08,0.64,15.0,1.0,bull,18.4,414.4788,426.102,5,335.55,XLK
2024-10-22,2024-10-23,2024-10-30,MSFT,LONG,MEDIUM,60.25,0.33,15.0,1.0,bull,18.2,426.7302,426.6741,5,-1.87,XLK
2024-10-25,2024-10-28,2024-11-04,MSFT,LONG,MEDIUM,60.19,0.42,15.0,1.0,bull,20.3,427.5226,402.93,5,-692.6,XLK
2024-10-28,2024-10-29,2024-11-05,MSFT,LONG,MEDIUM,60.19,0.55,15.0,1.0,bull,19.8,423.8977,405.8894,5,-509.96,XLK
2024-10-29,2024-10-30,2024-11-06,MSFT,LONG,MEDIUM,60.21,0.2,15.0,1.0,bull,19.3,433.2472,414.4913,5,-523.0,XLK
2024-10-30,2024-10-31,2024-11-07,MSFT,LONG,MEDIUM,60.21,0.13,15.0,1.0,bull,20.4,411.3787,419.6702,5,242.66,XLK
2024-11-01,2024-11-04,2024-11-11,MSFT,LONG,MEDIUM,60.06,0.31,15.0,1.0,neutral,21.9,405.8721,412.3507,5,187.29,XLK
2024-11-04,2024-11-05,2024-11-12,MSFT,LONG,MEDIUM,60.06,0.31,15.0,1.0,neutral,22.0,404.4558,417.3027,5,371.56,XLK
2024-11-05,2024-11-06,2024-11-13,MSFT,LONG,MEDIUM,60.06,0.38,15.0,1.0,neutral,20.5,408.467,419.4434,5,315.83,XLK
2024-11-08,2024-11-11,2024-11-18,MSFT,LONG,MEDIUM,60.04,0.41,15.0,1.0,bull,14.9,418.4701,410.1311,5,-239.18,XLK
2024-11-12,2024-11-13,2024-11-20,MSFT,LONG,MEDIUM,61.07,0.38,15.0,1.0,bull,14.7,417.5986,409.8648,5,-221.86,XLK
2024-11-13,2024-11-14,2024-11-21,MSFT,LONG,MEDIUM,60.5,0.51,15.0,1.0,bull,14.0,420.9264,408.0955,5,-365.79,XLK
2024-11-19,2024-11-20,2024-11-27,MSFT,LONG,MEDIUM,61.59,0.6,15.0,1.0,bull,16.4,412.8743,418.0985,5,150.05,XLK
2024-11-20,2024-11-21,2024-11-29,MSFT,LONG,MEDIUM,62.45,0.72,15.0,1.0,bull,17.2,416.3108,418.5631,5,63.82,XLK
2024-11-21,2024-11-22,2024-12-02,MSFT,LONG,MEDIUM,62.45,0.77,15.0,1.0,bull,16.9,408.2426,425.9961,5,512.81,XLK
2024-11-22,2024-11-25,2024-12-03,MSFT,LONG,MEDIUM,62.45,0.5,15.0,1.0,bull,15.2,415.1993,426.2135,5,314.18,XLK
2024-11-25,2024-11-26,2024-12-04,MSFT,LONG,MEDIUM,62.45,0.41,15.0,1.0,bull,14.6,416.4,432.3616,5,454.93,XLK
2024-11-26,2024-11-27,2024-12-05,MSFT,LONG,MEDIUM,61.03,0.28,15.0,1.0,bull,14.1,421.8781,437.5015,5,446.49,XLK
2024-11-27,2024-11-29,2024-12-06,MSFT,LONG,MEDIUM,62.65,0.6,15.0,1.0,bull,14.1,416.8963,438.4405,5,616.83,XLK
2024-12-02,2024-12-03,2024-12-10,MSFT,LONG,MEDIUM,61.29,0.4,15.0,1.0,bull,13.3,426.5721,438.2032,5,330.05,XLK
2024-12-03,2024-12-04,2024-12-11,MSFT,LONG,MEDIUM,60.32,0.46,15.0,1.0,bull,13.3,429.7378,443.7978,5,396.16,XLK
2024-12-09,2024-12-10,2024-12-17,MSFT,LONG,MEDIUM,60.34,0.37,15.0,1.0,bull,14.2,441.0115,449.2045,5,229.09,XLK
2024-12-10,2024-12-11,2024-12-18,MSFT,LONG,MEDIUM,60.16,0.45,15.0,1.0,bull,14.2,440.6741,432.3319,5,-233.35,XLK
2024-12-18,2024-12-19,2024-12-27,MSFT,LONG,MEDIUM,62.65,0.53,10.5,0.7,neutral,27.6,438.2626,425.5513,5,-250.72,XLK
2024-12-19,2024-12-20,2024-12-30,MSFT,LONG,MEDIUM,60.69,0.46,15.0,1.0,neutral,24.1,429.8173,419.9171,5,-284.14,XLK
2024-12-20,2024-12-23,2024-12-31,MSFT,LONG,MEDIUM,60.24,0.57,15.0,1.0,neutral,18.4,433.4197,416.6257,5,-478.17,XLK
2025-01-08,2025-01-10,2025-01-17,MSFT,LONG,MEDIUM,61.59,0.67,15.0,1.0,neutral,17.7,421.4017,424.0686,5,76.84,XLK
2025-01-17,2025-01-21,2025-01-28,MSFT,LONG,MEDIUM,61.26,0.4,15.0,1.0,neutral,16.0,426.9294,442.0285,5,431.16,XLK
2025-01-21,2025-01-22,2025-01-29,MSFT,LONG,MEDIUM,60.16,0.47,15.0,1.0,neutral,15.1,434.2334,437.2148,5,83.4,XLK
2025-01-29,2025-01-30,2025-02-06,MSFT,LONG,MEDIUM,62.18,0.61,15.0,1.0,neutral,16.6,415.5863,411.0114,5,-135.44,XLK
2025-02-11,2025-02-12,2025-02-20,MSFT,LONG,MEDIUM,62.11,0.71,15.0,1.0,bull,16.0,404.1141,412.1426,5,243.18,XLK
2025-02-12,2025-02-13,2025-02-21,MSFT,LONG,MEDIUM,61.17,0.73,15.0,1.0,bull,15.9,403.9057,404.2984,5,11.62,XLK
2025-02-13,2025-02-14,2025-02-24,MSFT,LONG,MEDIUM,60.65,0.83,15.0,1.0,bull,15.1,404.6898,400.1287,5,-138.7,XLK
2025-02-14,2025-02-18,2025-02-25,MSFT,LONG,MEDIUM,60.65,0.49,15.0,1.0,bull,14.8,404.8981,394.0872,5,-327.64,XLK
2025-02-18,2025-02-19,2025-02-26,MSFT,LONG,MEDIUM,60.65,0.48,15.0,1.0,bull,15.4,404.7791,395.8997,5,-269.68,XLK
2025-02-19,2025-02-20,2025-02-27,MSFT,LONG,MEDIUM,60.65,0.57,15.0,1.0,bull,15.3,412.9592,388.7687,5,-726.65,XLK
2025-02-28,2025-03-03,2025-03-10,MSFT,LONG,MEDIUM,60.65,0.46,15.0,1.0,neutral,19.6,396.5816,376.5172,5,-611.21,XLK
2025-03-17,2025-03-18,2025-03-25,MSFT,LONG,MEDIUM,60.9,0.59,6.0,0.4,bear,20.5,384.8975,391.3735,5,80.52,XLK
2025-03-19,2025-03-20,2025-03-27,MSFT,LONG,MEDIUM,60.83,0.58,6.0,0.4,bear,19.9,383.5749,386.8374,5,40.64,XLK
2025-04-02,2025-04-03,2025-04-10,MSFT,LONG,MEDIUM,60.45,0.53,15.0,1.0,neutral,21.5,372.6864,377.6958,5,160.99,XLK
2025-04-03,2025-04-04,2025-04-11,MSFT,LONG,MEDIUM,61.66,0.71,4.2,0.28,bear,30.0,362.0863,384.7278,5,209.83,XLK
2025-04-04,2025-04-07,2025-04-14,MSFT,LONG,HIGH,61.03,1.06,3.75,0.2,bear,45.3,348.9107,384.0939,5,300.39,XLK
2025-04-09,2025-04-10,2025-04-17,MSFT,LONG,MEDIUM,60.76,0.36,4.2,0.28,bear,33.6,379.9156,364.2558,5,-140.41,XLK
2025-04-11,2025-04-14,2025-04-22,MSFT,LONG,MEDIUM,60.63,0.37,3.0,0.2,bear,37.6,391.013,363.3051,5,-171.71,XLK
2025-04-14,2025-04-15,2025-04-23,MSFT,LONG,MEDIUM,61.78,0.41,4.2,0.28,bear,30.9,386.3294,370.8025,5,-136.29,XLK
2025-04-30,2025-05-01,2025-05-08,MSFT,LONG,MEDIUM,62.43,0.14,15.0,1.0,neutral,24.7,428.6903,433.9713,5,147.97,XLK
2025-05-09,2025-05-12,2025-05-19,MSFT,LONG,MEDIUM,63.5,0.31,15.0,1.0,neutral,21.9,443.4371,455.3073,5,322.48,XLK
2025-05-12,2025-05-13,2025-05-20,MSFT,LONG,MEDIUM,61.32,0.14,15.0,1.0,neutral,18.4,445.2668,454.6128,5,253.01,XLK
2025-05-13,2025-05-14,2025-05-21,MSFT,SHORT,MEDIUM,62.18,-0.07,15.0,1.0,neutral,18.2,443.8458,450.8561,5,-190.88,XLK
2025-05-15,2025-05-16,2025-05-23,MSFT,SHORT,MEDIUM,60.33,-0.13,15.0,1.0,bull,17.8,448.5403,448.4751,5,1.49,XLK
2025-05-19,2025-05-20,2025-05-28,MSFT,SHORT,MEDIUM,62.73,-0.19,15.0,1.0,bull,18.1,452.0528,455.6279,5,-95.71,XLK
2025-05-20,2025-05-21,2025-05-29,MSFT,SHORT,MEDIUM,60.57,-0.38,15.0,1.0,bull,18.1,451.0407,456.9429,5,-158.0,XLK
2025-07-07,2025-07-08,2025-07-15,MSFT,LONG,MEDIUM,60.88,0.52,15.0,1.0,bull,17.8,495.3569,501.8928,5,159.1,XLK
2025-07-08,2025-07-09,2025-07-16,MSFT,LONG,MEDIUM,60.88,0.61,15.0,1.0,bull,16.8,498.4053,501.6944,5,79.42,XLK
2025-07-09,2025-07-10,2025-07-17,MSFT,LONG,MEDIUM,60.88,0.53,15.0,1.0,bull,15.9,501.1449,507.7272,5,158.74,XLK
2025-07-10,2025-07-11,2025-07-18,MSFT,LONG,MEDIUM,60.88,0.5,15.0,1.0,bull,15.8,496.5822,506.09,5,231.04,XLK
2025-07-11,2025-07-14,2025-07-21,MSFT,LONG,MEDIUM,60.88,0.5,15.0,1.0,bull,16.4,499.6207,506.0999,5,156.85,XLK
2025-07-23,2025-07-24,2025-07-31,MSFT,LONG,MEDIUM,60.88,0.61,15.0,1.0,bull,15.4,506.8432,529.3579,5,541.46,XLK
2025-07-24,2025-07-25,2025-08-01,MSFT,LONG,MEDIUM,60.88,0.53,15.0,1.0,bull,15.4,510.5292,520.0408,5,227.03,XLK
2025-07-25,2025-07-28,2025-08-04,MSFT,LONG,MEDIUM,60.88,0.51,15.0,1.0,bull,14.9,512.1332,531.4814,5,461.03,XLK
2025-07-28,2025-07-29,2025-08-05,MSFT,LONG,MEDIUM,60.88,0.44,15.0,1.0,bull,15.0,513.5777,523.6525,5,238.92,XLK
2025-08-13,2025-08-14,2025-08-21,MSFT,LONG,MEDIUM,62.23,0.51,15.0,1.0,bull,14.5,520.581,501.1476,5,-463.69,XLK
2025-08-18,2025-08-19,2025-08-26,MSFT,LONG,MEDIUM,60.82,0.52,15.0,1.0,bull,15.0,513.0496,498.9611,5,-340.52,XLK
2025-08-27,2025-08-28,2025-09-05,MSFT,LONG,MEDIUM,61.07,0.41,15.0,1.0,bull,14.9,506.0001,491.9643,5,-341.27,XLK
2025-08-29,2025-09-02,2025-09-09,MSFT,LONG,MEDIUM,61.48,0.48,15.0,1.0,bull,15.4,499.3943,495.3533,5,-99.69,XLK
2025-09-02,2025-09-03,2025-09-10,MSFT,LONG,MEDIUM,61.48,0.59,15.0,1.0,neutral,17.2,502.7072,497.3013,5,-132.48,XLK
2025-09-03,2025-09-04,2025-09-11,MSFT,LONG,MEDIUM,61.48,0.67,15.0,1.0,bull,16.4,503.2161,497.9374,5,-129.27,XLK
2025-09-04,2025-09-05,2025-09-12,MSFT,LONG,MEDIUM,61.48,0.67,15.0,1.0,bull,15.3,507.9758,506.7729,5,-29.46,XLK
2025-09-05,2025-09-08,2025-09-15,MSFT,LONG,MEDIUM,61.48,0.62,15.0,1.0,bull,15.2,497.0393,512.1994,5,368.54,XLK
2025-09-08,2025-09-09,2025-09-16,MSFT,LONG,MEDIUM,60.08,0.54,15.0,1.0,bull,15.1,500.3522,505.9181,5,134.74,XLK
2025-09-09,2025-09-10,2025-09-17,MSFT,LONG,MEDIUM,60.08,0.63,15.0,1.0,bull,15.0,501.8989,506.8921,5,120.34,XLK
2025-09-10,2025-09-11,2025-09-18,MSFT,LONG,MEDIUM,61.47,0.64,15.0,1.0,bull,15.4,501.1705,505.3318,5,100.55,XLK
2025-09-11,2025-09-12,2025-09-19,MSFT,LONG,MEDIUM,61.25,0.6,15.0,1.0,bull,14.7,505.561,514.7536,5,220.48,XLK
2025-09-15,2025-09-16,2025-09-23,MSFT,LONG,MEDIUM,61.43,0.44,15.0,1.0,bull,15.7,515.769,506.107,5,-232.51,XLK
2025-09-16,2025-09-17,2025-09-24,MSFT,LONG,MEDIUM,61.43,0.53,15.0,1.0,bull,16.4,509.5225,507.0213,5,-60.48,XLK
2025-09-17,2025-09-18,2025-09-25,MSFT,LONG,MEDIUM,61.47,0.49,15.0,1.0,bull,15.7,510.3906,503.9205,5,-155.87,XLK
2025-09-22,2025-09-23,2025-09-30,MSFT,LONG,MEDIUM,61.44,0.65,15.0,1.0,bull,16.1,512.6956,514.7735,5,49.73,XLK
2025-09-23,2025-09-24,2025-10-01,MSFT,LONG,MEDIUM,61.44,0.6,15.0,1.0,bull,16.6,509.283,516.5227,5,173.91,XLK
2025-09-26,2025-09-29,2025-10-06,MSFT,LONG,MEDIUM,61.62,0.69,15.0,1.0,bull,15.3,510.4006,525.3284,5,357.95,XLK
2025-10-02,2025-10-03,2025-10-10,MSFT,LONG,MEDIUM,61.02,0.51,15.0,1.0,bull,16.6,515.9885,507.8264,5,-194.86,XLK
2025-10-03,2025-10-06,2025-10-13,MSFT,LONG,MEDIUM,61.02,0.51,15.0,1.0,bull,16.6,517.4953,510.8974,5,-157.14,XLK
2025-10-06,2025-10-07,2025-10-14,MSFT,LONG,MEDIUM,63.86,0.58,15.0,1.0,bull,16.4,527.1545,510.4203,5,-394.33,XLK
2025-10-07,2025-10-08,2025-10-15,MSFT,LONG,MEDIUM,63.57,0.58,15.0,1.0,bull,17.2,522.1553,510.2812,5,-281.38,XLK
2025-10-08,2025-10-09,2025-10-16,MSFT,LONG,MEDIUM,63.57,0.55,15.0,1.0,bull,16.3,521.2173,508.4724,5,-302.82,XLK
2025-10-09,2025-10-10,2025-10-17,MSFT,LONG,MEDIUM,63.0,0.68,15.0,1.0,bull,16.4,518.5231,510.4303,5,-192.77,XLK
2025-10-10,2025-10-13,2025-10-20,MSFT,LONG,MEDIUM,63.57,0.64,15.0,1.0,neutral,21.7,515.3,513.6205,5,-39.66,XLK
2025-10-13,2025-10-14,2025-10-21,MSFT,LONG,MEDIUM,62.62,0.55,15.0,1.0,neutral,19.0,509.1333,514.4853,5,127.32,XLK
2025-10-14,2025-10-15,2025-10-22,MSFT,LONG,MEDIUM,62.62,0.67,15.0,1.0,neutral,20.8,513.8532,517.3476,5,82.26,XLK
2025-10-15,2025-10-16,2025-10-23,MSFT,LONG,MEDIUM,62.62,0.68,15.0,1.0,bull,20.6,511.4783,517.3675,5,139.26,XLK
2025-10-16,2025-10-17,2025-10-24,MSFT,LONG,MEDIUM,60.71,0.89,10.5,0.7,neutral,25.3,507.9459,520.3988,5,207.01,XLK
2025-10-17,2025-10-20,2025-10-27,MSFT,LONG,MEDIUM,60.71,0.81,15.0,1.0,neutral,20.8,513.5038,528.2603,5,347.83,XLK
2025-10-20,2025-10-21,2025-10-28,MSFT,LONG,MEDIUM,62.84,0.6,15.0,1.0,bull,18.2,516.3877,538.7455,5,526.51,XLK
2025-10-21,2025-10-22,2025-10-29,MSFT,LONG,MEDIUM,62.84,0.65,15.0,1.0,bull,17.9,520.0298,538.2287,5,425.79,XLK
2025-10-22,2025-10-23,2025-10-30,MSFT,LONG,MEDIUM,62.84,0.72,15.0,1.0,bull,18.6,521.337,522.5356,5,27.84,XLK
2025-10-23,2025-10-24,2025-10-31,MSFT,LONG,MEDIUM,62.84,0.72,15.0,1.0,bull,17.3,521.6663,514.6343,5,-164.66,XLK
2025-10-27,2025-10-28,2025-11-04,MSFT,LONG,MEDIUM,60.19,0.47,15.0,1.0,bull,15.8,548.8178,511.1757,5,-849.35,XLK
2025-10-28,2025-10-29,2025-11-05,MSFT,LONG,MEDIUM,60.14,0.46,15.0,1.0,bull,16.4,543.7687,504.0497,5,-912.82,XLK
2025-10-31,2025-11-03,2025-11-10,MSFT,LONG,MEDIUM,60.81,0.37,15.0,1.0,bull,17.4,518.6927,502.8968,5,-370.56,XLK
2025-11-03,2025-11-04,2025-11-11,MSFT,LONG,MEDIUM,62.28,0.63,15.0,1.0,bull,17.2,510.6601,505.5603,5,-121.49,XLK
2025-11-11,2025-11-12,2025-11-19,MSFT,LONG,MEDIUM,60.4,0.44,15.0,1.0,bull,17.3,508.2652,484.1326,5,-571.48,XLK
2025-11-12,2025-11-13,2025-11-20,MSFT,LONG,MEDIUM,60.49,0.42,15.0,1.0,bull,17.5,509.2131,476.3858,5,-776.02,XLK
2025-11-13,2025-11-14,2025-11-21,MSFT,LONG,MEDIUM,61.39,0.62,15.0,1.0,neutral,20.0,497.1591,470.1028,5,-652.09,XLK
2025-11-14,2025-11-17,2025-11-24,MSFT,LONG,MEDIUM,61.39,0.75,15.0,1.0,neutral,19.8,507.3572,471.9748,5,-841.69,XLK
2025-11-17,2025-11-18,2025-11-25,MSFT,LONG,MEDIUM,61.39,0.88,15.0,1.0,neutral,22.4,494.3053,474.9519,5,-471.25,XLK
2025-11-18,2025-11-19,2025-11-26,MSFT,LONG,MEDIUM,61.37,0.85,15.0,1.0,neutral,24.7,489.0466,483.4256,5,-136.17,XLK
