ticker,effective_from,effective_to,status,source,source_url,retrieved_at,license,access_cost,addition_evidence_ids,deletion_evidence_ids,identity_evidence_urls,addition_boundary_supported,deletion_boundary_supported,interval_verified,security_history_verified,next_action
ELV,2022-06-28,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EMC,1996-03-28,2016-09-06,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EME,2025-09-22,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EMN,1996-01-02,2025-11-03,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EMR,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ENDP,2015-01-27,2017-03-01,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ENPH,2021-01-07,2025-09-21,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EOG,2000-11-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EP,1999-10-26,2012-05-24,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EPAM,2021-12-14,2026-06-01,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EQIX,2015-03-23,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EQR,2001-12-03,2026-08-17,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EQT,2008-12-19,2018-11-12,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EQT,2022-10-03,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ERIE,2024-09-23,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ES,2009-03-17,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ESRX,2003-09-26,2018-12-20,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ESS,2014-04-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ESV,2012-07-31,2016-03-29,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ETFC,2004-04-01,2020-10-06,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ETN,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ETR,1996-01-02,2026-08-18,active_at_source_cutoff,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
ETSY,2020-09-21,2024-09-22,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
EVHC,2016-12-02,2018-10-10,removed,community historical reconstruction; pending independent verification,https://github.com/fja05680/sp500,2026-09-08T06:18:58.688469+00:00,repository MIT; underlying baseline provenance requires review,free,,,,False,False,False,False,"Verify baseline/entry, all intervening changes, exit/cutoff and security identity with primary evidence."
